kmer827 	bad	52.80	28.57
kmer828 	bad	54.75	33.33
kmer829 	bad	54.75	33.33
kmer830 	bad	58.66	42.86
kmer831 	bad	68.42	66.67
kmer832 	bad	52.80	28.57
kmer833 	bad	60.61	47.62
kmer834 	bad	62.56	52.38
kmer835 	bad	64.52	57.14
kmer836 	bad	66.47	61.90
kmer837 	bad	56.71	38.10
kmer838 	bad	58.66	42.86
kmer839 	bad	60.61	47.62
kmer840 	bad	64.52	57.14
kmer841 	bad	60.61	47.62
kmer842 	bad	52.80	28.57
kmer843 	bad	60.61	47.62
kmer844 	bad	54.75	33.33
kmer845 	bad	56.71	38.10
kmer846 	bad	46.94	14.29
kmer847 	bad	50.85	23.81
kmer848 	bad	64.52	57.14
kmer849 	bad	64.52	57.14
kmer850 	bad	52.80	28.57
kmer851 	bad	52.80	28.57
kmer852 	bad	58.66	42.86
kmer853 	bad	66.47	61.90
kmer854 	bad	56.71	38.10
kmer855 	bad	60.61	47.62
kmer856 	bad	62.56	52.38
kmer857 	bad	54.75	33.33
kmer858 	bad	56.71	38.10
kmer859 	bad	52.80	28.57
kmer860 	bad	64.52	57.14
kmer861 	bad	62.56	52.38
kmer862 	bad	64.52	57.14
kmer863 	bad	56.71	38.10
kmer864 	good	60.61	47.62
kmer865 	good	58.66	42.86
kmer866 	bad	62.56	52.38
kmer867 	bad	68.42	66.67
kmer868 	bad	54.75	33.33
kmer869 	bad	60.61	47.62
kmer870 	bad	60.61	47.62
kmer871 	bad	60.61	47.62
kmer872 	bad	56.71	38.10
kmer873 	bad	66.47	61.90
kmer874 	good	60.61	47.62
kmer875 	good	64.52	57.14
kmer876 	bad	62.56	52.38
kmer877 	bad	58.66	42.86
kmer878 	bad	62.56	52.38
kmer879 	bad	62.56	52.38
kmer880 	bad	68.42	66.67
kmer881 	bad	62.56	52.38
kmer882 	bad	62.56	52.38
kmer883 	bad	62.56	52.38
kmer884 	bad	60.61	47.62
kmer885 	bad	64.52	57.14
kmer886 	bad	62.56	52.38
kmer887 	bad	58.66	42.86
kmer888 	bad	54.75	33.33
kmer889 	bad	56.71	38.10
kmer890 	bad	64.52	57.14
kmer891 	bad	62.56	52.38
kmer892 	bad	64.52	57.14
kmer893 	bad	56.71	38.10
kmer894 	bad	60.61	47.62
kmer895 	bad	62.56	52.38
kmer896 	bad	64.52	57.14
kmer897 	bad	60.61	47.62
kmer898 	bad	54.75	33.33
kmer899 	bad	62.56	52.38
kmer900 	bad	68.42	66.67
kmer901 	bad	60.61	47.62
kmer902 	bad	62.56	52.38
kmer903 	bad	60.61	47.62
kmer904 	bad	60.61	47.62
kmer905 	bad	66.47	61.90
kmer906 	bad	56.71	38.10
kmer907 	bad	64.52	57.14
kmer908 	bad	64.52	57.14
kmer909 	bad	62.56	52.38
kmer910 	bad	64.52	57.14
kmer911 	bad	64.52	57.14
kmer912 	bad	56.71	38.10
kmer913 	bad	68.42	66.67
kmer914 	bad	68.42	66.67
kmer915 	bad	66.47	61.90
kmer916 	bad	66.47	61.90
kmer917 	bad	68.42	66.67
kmer918 	bad	64.52	57.14
kmer919 	bad	62.56	52.38
kmer920 	bad	64.52	57.14
kmer921 	bad	56.71	38.10
kmer922 	good	60.61	47.62
kmer923 	bad	62.56	52.38
kmer924 	bad	62.56	52.38
kmer925 	bad	62.56	52.38
kmer926 	bad	62.56	52.38
kmer927 	bad	48.90	19.05
kmer928 	bad	54.75	33.33
kmer929 	bad	62.56	52.38
kmer930 	bad	64.52	57.14
kmer931 	good	58.66	42.86
kmer932 	bad	54.75	33.33
kmer933 	bad	56.71	38.10
kmer934 	bad	58.66	42.86
kmer935 	bad	52.80	28.57
kmer936 	bad	58.66	42.86
kmer937 	bad	62.56	52.38
kmer938 	bad	60.61	47.62
kmer939 	good	60.61	47.62
kmer940 	bad	56.71	38.10
kmer941 	bad	60.61	47.62
kmer942 	bad	62.56	52.38
kmer943 	bad	58.66	42.86
kmer944 	bad	58.66	42.86
kmer945 	bad	66.47	61.90
kmer946 	bad	60.61	47.62
kmer947 	bad	48.90	19.05
kmer948 	bad	58.66	42.86
kmer949 	good	66.47	61.90
kmer950 	good	66.47	61.90
kmer951 	bad	62.56	52.38
kmer952 	bad	64.52	57.14
kmer953 	bad	56.71	38.10
kmer954 	bad	58.66	42.86
kmer955 	bad	64.52	57.14
kmer956 	bad	70.37	71.43
kmer957 	bad	68.42	66.67
kmer958 	bad	62.56	52.38
kmer959 	bad	62.56	52.38
kmer960 	bad	64.52	57.14
kmer961 	bad	64.52	57.14
kmer962 	bad	60.61	47.62
kmer963 	bad	60.61	47.62
kmer964 	bad	64.52	57.14
kmer965 	bad	64.52	57.14
kmer966 	bad	58.66	42.86
kmer967 	bad	58.66	42.86
kmer968 	bad	60.61	47.62
kmer969 	bad	68.42	66.67
kmer970 	bad	60.61	47.62
kmer971 	bad	54.75	33.33
kmer972 	bad	58.66	42.86
kmer973 	bad	56.71	38.10
kmer974 	bad	54.75	33.33
kmer975 	bad	54.75	33.33
kmer976 	bad	64.52	57.14
kmer977 	bad	62.56	52.38
kmer978 	bad	58.66	42.86
kmer979 	good	62.56	52.38
kmer980 	bad	66.47	61.90
kmer981 	bad	70.37	71.43
kmer982 	bad	68.42	66.67
kmer983 	bad	68.42	66.67
kmer984 	bad	70.37	71.43
kmer985 	bad	70.37	71.43
kmer986 	bad	56.71	38.10
kmer987 	bad	64.52	57.14
kmer988 	bad	64.52	57.14
kmer989 	bad	72.33	76.19
kmer990 	bad	68.42	66.67
kmer991 	bad	70.37	71.43
kmer992 	bad	64.52	57.14
kmer993 	good	64.52	57.14
kmer994 	bad	64.52	57.14
kmer995 	bad	64.52	57.14
kmer996 	good	58.66	42.86
kmer997 	bad	66.47	61.90
kmer998 	bad	56.71	38.10
kmer999 	bad	60.61	47.62
kmer1000 	bad	68.42	66.67
kmer1001 	bad	64.52	57.14
kmer1002 	bad	60.61	47.62
kmer1003 	bad	66.47	61.90
kmer1004 	bad	68.42	66.67
kmer1005 	bad	70.37	71.43
kmer1006 	bad	64.52	57.14
kmer1007 	bad	62.56	52.38
kmer1008 	bad	66.47	61.90
kmer1009 	bad	64.52	57.14
kmer1010 	bad	70.37	71.43
kmer1011 	bad	60.61	47.62
kmer1012 	bad	64.52	57.14
kmer1013 	bad	70.37	71.43
kmer1014 	bad	66.47	61.90
kmer1015 	bad	64.52	57.14
kmer1016 	good	70.37	71.43
kmer1017 	bad	68.42	66.67
kmer1018 	bad	64.52	57.14
kmer1019 	bad	62.56	52.38
kmer1020 	bad	58.66	42.86
kmer1021 	bad	60.61	47.62
kmer1022 	bad	62.56	52.38
kmer1023 	bad	64.52	57.14
kmer1024 	bad	56.71	38.10
kmer1025 	bad	64.52	57.14
kmer1026 	bad	60.61	47.62
kmer1027 	bad	56.71	38.10
kmer1028 	bad	58.66	42.86
kmer1029 	bad	60.61	47.62
kmer1030 	bad	56.71	38.10
kmer1031 	good	62.56	52.38
kmer1032 	bad	58.66	42.86
kmer1033 	bad	58.66	42.86
kmer1034 	bad	50.85	23.81
kmer1035 	good	64.52	57.14
kmer1036 	bad	56.71	38.10
kmer1037 	bad	60.61	47.62
kmer1038 	bad	60.61	47.62
kmer1039 	bad	58.66	42.86
kmer1040 	bad	66.47	61.90
kmer1041 	bad	64.52	57.14
kmer1042 	bad	60.61	47.62
kmer1043 	bad	62.56	52.38
kmer1044 	bad	64.52	57.14
kmer1045 	bad	62.56	52.38
kmer1046 	bad	62.56	52.38
kmer1047 	bad	64.52	57.14
kmer1048 	bad	66.47	61.90
kmer1049 	bad	62.56	52.38
kmer1050 	bad	60.61	47.62
kmer1051 	bad	66.47	61.90
kmer1052 	bad	62.56	52.38
kmer1053 	bad	66.47	61.90
kmer1054 	bad	62.56	52.38
kmer1055 	bad	62.56	52.38
kmer1056 	bad	56.71	38.10
kmer1057 	bad	56.71	38.10
kmer1058 	bad	62.56	52.38
kmer1059 	bad	62.56	52.38
kmer1060 	bad	64.52	57.14
kmer1061 	bad	58.66	42.86
kmer1062 	bad	64.52	57.14
kmer1063 	bad	62.56	52.38
kmer1064 	good	62.56	52.38
kmer1065 	bad	64.52	57.14
kmer1066 	bad	62.56	52.38
kmer1067 	bad	52.80	28.57
kmer1068 	bad	48.90	19.05
kmer1069 	bad	62.56	52.38
kmer1070 	bad	54.75	33.33
kmer1071 	bad	60.61	47.62
kmer1072 	bad	64.52	57.14
kmer1073 	bad	58.66	42.86
kmer1074 	bad	58.66	42.86
kmer1075 	bad	64.52	57.14
kmer1076 	bad	62.56	52.38
kmer1077 	bad	58.66	42.86
kmer1078 	bad	62.56	52.38
kmer1079 	bad	66.47	61.90
kmer1080 	bad	58.66	42.86
kmer1081 	bad	62.56	52.38
kmer1082 	bad	66.47	61.90
kmer1083 	bad	64.52	57.14
kmer1084 	bad	68.42	66.67
kmer1085 	bad	64.52	57.14
kmer1086 	bad	62.56	52.38
kmer1087 	bad	56.71	38.10
kmer1088 	bad	62.56	52.38
kmer1089 	bad	58.66	42.86
kmer1090 	bad	60.61	47.62
kmer1091 	bad	64.52	57.14
kmer1092 	bad	62.56	52.38
kmer1093 	bad	60.61	47.62
kmer1094 	bad	66.47	61.90
kmer1095 	bad	56.71	38.10
kmer1096 	bad	64.52	57.14
kmer1097 	bad	62.56	52.38
kmer1098 	bad	58.66	42.86
kmer1099 	bad	72.33	76.19
kmer1100 	bad	66.47	61.90
kmer1101 	bad	68.42	66.67
kmer1102 	bad	68.42	66.67
kmer1103 	bad	64.52	57.14
kmer1104 	bad	64.52	57.14
kmer1105 	bad	68.42	66.67
kmer1106 	bad	68.42	66.67
kmer1107 	bad	64.52	57.14
kmer1108 	bad	60.61	47.62
kmer1109 	bad	60.61	47.62
kmer1110 	bad	60.61	47.62
kmer1111 	bad	60.61	47.62
kmer1112 	bad	62.56	52.38
kmer1113 	bad	52.80	28.57
kmer1114 	bad	64.52	57.14
kmer1115 	bad	60.61	47.62
kmer1116 	good	66.47	61.90
kmer1117 	bad	60.61	47.62
kmer1118 	bad	58.66	42.86
kmer1119 	bad	66.47	61.90
kmer1120 	bad	68.42	66.67
kmer1121 	bad	64.52	57.14
kmer1122 	bad	58.66	42.86
kmer1123 	bad	70.37	71.43
kmer1124 	bad	60.61	47.62
kmer1125 	bad	66.47	61.90
kmer1126 	bad	60.61	47.62
kmer1127 	bad	62.56	52.38
kmer1128 	bad	68.42	66.67
kmer1129 	bad	66.47	61.90
kmer1130 	bad	60.61	47.62
kmer1131 	bad	66.47	61.90
kmer1132 	bad	60.61	47.62
kmer1133 	bad	66.47	61.90
kmer1134 	bad	64.52	57.14
kmer1135 	bad	58.66	42.86
kmer1136 	bad	68.42	66.67
kmer1137 	good	62.56	52.38
kmer1138 	bad	62.56	52.38
kmer1139 	bad	62.56	52.38
kmer1140 	bad	68.42	66.67
kmer1141 	bad	60.61	47.62
kmer1142 	bad	62.56	52.38
kmer1143 	bad	60.61	47.62
kmer1144 	bad	64.52	57.14
kmer1145 	bad	66.47	61.90
kmer1146 	bad	60.61	47.62
kmer1147 	bad	62.56	52.38
kmer1148 	good	64.52	57.14
kmer1149 	bad	60.61	47.62
kmer1150 	bad	62.56	52.38
kmer1151 	bad	68.42	66.67
kmer1152 	bad	62.56	52.38
kmer1153 	bad	58.66	42.86
kmer1154 	bad	66.47	61.90
kmer1155 	bad	62.56	52.38
kmer1156 	bad	68.42	66.67
kmer1157 	bad	66.47	61.90
kmer1158 	good	66.47	61.90
kmer1159 	bad	68.42	66.67
kmer1160 	bad	58.66	42.86
kmer1161 	bad	64.52	57.14
kmer1162 	bad	60.61	47.62
kmer1163 	bad	58.66	42.86
kmer1164 	bad	60.61	47.62
kmer1165 	bad	62.56	52.38
kmer1166 	bad	58.66	42.86
kmer1167 	bad	64.52	57.14
kmer1168 	bad	64.52	57.14
kmer1169 	bad	56.71	38.10
kmer1170 	bad	64.52	57.14
kmer1171 	bad	62.56	52.38
kmer1172 	bad	64.52	57.14
kmer1173 	bad	46.94	14.29
kmer1174 	bad	60.61	47.62
kmer1175 	bad	60.61	47.62
kmer1176 	bad	64.52	57.14
kmer1177 	bad	66.47	61.90
kmer1178 	bad	56.71	38.10
kmer1179 	bad	64.52	57.14
kmer1180 	bad	64.52	57.14
kmer1181 	bad	58.66	42.86
kmer1182 	bad	60.61	47.62
kmer1183 	bad	60.61	47.62
kmer1184 	bad	64.52	57.14
kmer1185 	bad	58.66	42.86
kmer1186 	bad	62.56	52.38
kmer1187 	bad	54.75	33.33
kmer1188 	bad	62.56	52.38
kmer1189 	bad	62.56	52.38
kmer1190 	bad	58.66	42.86
kmer1191 	bad	64.52	57.14
kmer1192 	bad	64.52	57.14
kmer1193 	bad	64.52	57.14
kmer1194 	bad	68.42	66.67
kmer1195 	bad	60.61	47.62
kmer1196 	bad	66.47	61.90
kmer1197 	bad	62.56	52.38
kmer1198 	bad	58.66	42.86
kmer1199 	bad	58.66	42.86
kmer1200 	bad	58.66	42.86
kmer1201 	bad	62.56	52.38
kmer1202 	bad	60.61	47.62
kmer1203 	bad	66.47	61.90
kmer1204 	bad	60.61	47.62
kmer1205 	bad	62.56	52.38
kmer1206 	bad	62.56	52.38
kmer1207 	bad	62.56	52.38
kmer1208 	bad	68.42	66.67
kmer1209 	bad	60.61	47.62
kmer1210 	bad	64.52	57.14
kmer1211 	bad	60.61	47.62
kmer1212 	bad	56.71	38.10
kmer1213 	bad	60.61	47.62
kmer1214 	bad	58.66	42.86
kmer1215 	bad	60.61	47.62
kmer1216 	bad	58.66	42.86
kmer1217 	bad	62.56	52.38
kmer1218 	bad	60.61	47.62
kmer1219 	bad	60.61	47.62
kmer1220 	bad	62.56	52.38
kmer1221 	bad	58.66	42.86
kmer1222 	bad	60.61	47.62
kmer1223 	bad	64.52	57.14
kmer1224 	bad	70.37	71.43
kmer1225 	bad	62.56	52.38
kmer1226 	bad	60.61	47.62
kmer1227 	bad	62.56	52.38
kmer1228 	bad	62.56	52.38
kmer1229 	good	64.52	57.14
kmer1230 	bad	62.56	52.38
kmer1231 	bad	64.52	57.14
kmer1232 	bad	62.56	52.38
kmer1233 	bad	60.61	47.62
kmer1234 	bad	62.56	52.38
kmer1235 	bad	64.52	57.14
kmer1236 	bad	60.61	47.62
kmer1237 	bad	60.61	47.62
kmer1238 	bad	62.56	52.38
kmer1239 	bad	56.71	38.10
kmer1240 	bad	64.52	57.14
kmer1241 	bad	58.66	42.86
kmer1242 	bad	60.61	47.62
kmer1243 	bad	64.52	57.14
kmer1244 	bad	54.75	33.33
kmer1245 	bad	60.61	47.62
kmer1246 	bad	64.52	57.14
kmer1247 	bad	58.66	42.86
kmer1248 	bad	58.66	42.86
kmer1249 	bad	58.66	42.86
kmer1250 	bad	58.66	42.86
kmer1251 	bad	60.61	47.62
kmer1252 	bad	60.61	47.62
kmer1253 	bad	56.71	38.10
kmer1254 	bad	50.85	23.81
kmer1255 	bad	62.56	52.38
kmer1256 	bad	52.80	28.57
kmer1257 	bad	58.66	42.86
kmer1258 	bad	54.75	33.33
kmer1259 	bad	56.71	38.10
kmer1260 	bad	50.85	23.81
kmer1261 	bad	62.56	52.38
kmer1262 	bad	60.61	47.62
kmer1263 	bad	60.61	47.62
kmer1264 	bad	54.75	33.33
kmer1265 	good	58.66	42.86
kmer1266 	bad	52.80	28.57
kmer1267 	bad	52.80	28.57
kmer1268 	bad	60.61	47.62
kmer1269 	bad	64.52	57.14
kmer1270 	bad	56.71	38.10
kmer1271 	bad	54.75	33.33
kmer1272 	bad	54.75	33.33
kmer1273 	bad	54.75	33.33
kmer1274 	bad	54.75	33.33
kmer1275 	bad	60.61	47.62
kmer1276 	bad	62.56	52.38
kmer1277 	bad	64.52	57.14
kmer1278 	bad	62.56	52.38
kmer1279 	good	62.56	52.38
kmer1280 	bad	62.56	52.38
kmer1281 	bad	64.52	57.14
kmer1282 	bad	58.66	42.86
kmer1283 	bad	64.52	57.14
kmer1284 	bad	58.66	42.86
kmer1285 	bad	58.66	42.86
kmer1286 	bad	58.66	42.86
kmer1287 	bad	64.52	57.14
kmer1288 	bad	60.61	47.62
kmer1289 	bad	62.56	52.38
kmer1290 	bad	62.56	52.38
kmer1291 	bad	66.47	61.90
kmer1292 	bad	60.61	47.62
kmer1293 	good	60.61	47.62
kmer1294 	bad	58.66	42.86
kmer1295 	bad	58.66	42.86
kmer1296 	bad	60.61	47.62
kmer1297 	bad	58.66	42.86
kmer1298 	bad	58.66	42.86
kmer1299 	good	56.71	38.10
kmer1300 	bad	60.61	47.62
kmer1301 	bad	60.61	47.62
kmer1302 	bad	64.52	57.14
kmer1303 	bad	58.66	42.86
kmer1304 	bad	56.71	38.10
kmer1305 	bad	62.56	52.38
kmer1306 	bad	52.80	28.57
kmer1307 	bad	56.71	38.10
kmer1308 	bad	64.52	57.14
kmer1309 	bad	54.75	33.33
kmer1310 	bad	56.71	38.10
kmer1311 	bad	54.75	33.33
kmer1312 	bad	58.66	42.86
kmer1313 	bad	52.80	28.57
kmer1314 	bad	64.52	57.14
kmer1315 	bad	58.66	42.86
kmer1316 	bad	50.85	23.81
kmer1317 	good	54.75	33.33
kmer1318 	bad	54.75	33.33
kmer1319 	bad	56.71	38.10
kmer1320 	bad	54.75	33.33
kmer1321 	bad	60.61	47.62
kmer1322 	bad	60.61	47.62
kmer1323 	bad	68.42	66.67
kmer1324 	bad	64.52	57.14
kmer1325 	bad	62.56	52.38
kmer1326 	bad	54.75	33.33
kmer1327 	bad	58.66	42.86
kmer1328 	bad	66.47	61.90
kmer1329 	bad	66.47	61.90
kmer1330 	bad	56.71	38.10
kmer1331 	bad	60.61	47.62
kmer1332 	bad	60.61	47.62
kmer1333 	bad	60.61	47.62
kmer1334 	bad	56.71	38.10
kmer1335 	good	62.56	52.38
kmer1336 	bad	62.56	52.38
kmer1337 	bad	64.52	57.14
kmer1338 	good	58.66	42.86
kmer1339 	bad	58.66	42.86
kmer1340 	bad	56.71	38.10
kmer1341 	bad	66.47	61.90
kmer1342 	bad	58.66	42.86
kmer1343 	bad	62.56	52.38
kmer1344 	bad	60.61	47.62
kmer1345 	bad	66.47	61.90
kmer1346 	bad	62.56	52.38
kmer1347 	bad	60.61	47.62
kmer1348 	bad	58.66	42.86
kmer1349 	bad	56.71	38.10
kmer1350 	bad	66.47	61.90
kmer1351 	bad	66.47	61.90
kmer1352 	bad	66.47	61.90
kmer1353 	bad	62.56	52.38
kmer1354 	good	66.47	61.90
kmer1355 	bad	60.61	47.62
kmer1356 	bad	56.71	38.10
kmer1357 	bad	56.71	38.10
kmer1358 	bad	68.42	66.67
kmer1359 	bad	60.61	47.62
kmer1360 	bad	62.56	52.38
kmer1361 	bad	60.61	47.62
kmer1362 	bad	60.61	47.62
kmer1363 	bad	48.90	19.05
kmer1364 	bad	60.61	47.62
kmer1365 	bad	60.61	47.62
kmer1366 	good	64.52	57.14
kmer1367 	bad	62.56	52.38
kmer1368 	bad	62.56	52.38
kmer1369 	bad	52.80	28.57
kmer1370 	bad	54.75	33.33
kmer1371 	bad	62.56	52.38
kmer1372 	bad	64.52	57.14
kmer1373 	bad	50.85	23.81
kmer1374 	bad	60.61	47.62
kmer1375 	bad	62.56	52.38
kmer1376 	bad	58.66	42.86
kmer1377 	bad	54.75	33.33
kmer1378 	bad	60.61	47.62
kmer1379 	bad	58.66	42.86
kmer1380 	bad	60.61	47.62
kmer1381 	bad	58.66	42.86
kmer1382 	bad	56.71	38.10
kmer1383 	bad	58.66	42.86
kmer1384 	bad	52.80	28.57
kmer1385 	bad	62.56	52.38
kmer1386 	bad	62.56	52.38
kmer1387 	bad	62.56	52.38
kmer1388 	good	62.56	52.38
kmer1389 	bad	66.47	61.90
kmer1390 	bad	62.56	52.38
kmer1391 	bad	62.56	52.38
kmer1392 	bad	58.66	42.86
kmer1393 	bad	52.80	28.57
kmer1394 	bad	60.61	47.62
kmer1395 	bad	60.61	47.62
kmer1396 	bad	62.56	52.38
kmer1397 	bad	60.61	47.62
kmer1398 	bad	60.61	47.62
kmer1399 	bad	58.66	42.86
kmer1400 	bad	60.61	47.62
kmer1401 	bad	60.61	47.62
kmer1402 	bad	62.56	52.38
kmer1403 	bad	56.71	38.10
kmer1404 	good	60.61	47.62
kmer1405 	bad	64.52	57.14
kmer1406 	bad	68.42	66.67
kmer1407 	bad	64.52	57.14
kmer1408 	bad	64.52	57.14
kmer1409 	bad	70.37	71.43
kmer1410 	bad	56.71	38.10
kmer1411 	bad	62.56	52.38
kmer1412 	bad	66.47	61.90
kmer1413 	bad	60.61	47.62
kmer1414 	bad	52.80	28.57
kmer1415 	bad	56.71	38.10
kmer1416 	bad	54.75	33.33
kmer1417 	bad	64.52	57.14
kmer1418 	bad	58.66	42.86
kmer1419 	bad	58.66	42.86
kmer1420 	bad	60.61	47.62
kmer1421 	bad	54.75	33.33
kmer1422 	bad	62.56	52.38
kmer1423 	bad	62.56	52.38
kmer1424 	bad	60.61	47.62
kmer1425 	bad	68.42	66.67
kmer1426 	bad	66.47	61.90
kmer1427 	bad	70.37	71.43
kmer1428 	bad	56.71	38.10
kmer1429 	bad	62.56	52.38
kmer1430 	bad	58.66	42.86
kmer1431 	bad	62.56	52.38
kmer1432 	bad	62.56	52.38
kmer1433 	bad	58.66	42.86
kmer1434 	bad	62.56	52.38
kmer1435 	bad	64.52	57.14
kmer1436 	bad	58.66	42.86
kmer1437 	bad	58.66	42.86
kmer1438 	bad	50.85	23.81
kmer1439 	bad	60.61	47.62
kmer1440 	bad	62.56	52.38
kmer1441 	bad	60.61	47.62
kmer1442 	bad	64.52	57.14
kmer1443 	good	60.61	47.62
kmer1444 	bad	64.52	57.14
kmer1445 	bad	62.56	52.38
kmer1446 	bad	54.75	33.33
kmer1447 	bad	60.61	47.62
kmer1448 	bad	50.85	23.81
kmer1449 	bad	58.66	42.86
kmer1450 	bad	62.56	52.38
kmer1451 	bad	58.66	42.86
kmer1452 	bad	56.71	38.10
kmer1453 	bad	66.47	61.90
kmer1454 	bad	56.71	38.10
kmer1455 	bad	60.61	47.62
kmer1456 	bad	58.66	42.86
kmer1457 	bad	58.66	42.86
kmer1458 	bad	52.80	28.57
kmer1459 	bad	60.61	47.62
kmer1460 	bad	58.66	42.86
kmer1461 	bad	60.61	47.62
kmer1462 	bad	54.75	33.33
kmer1463 	bad	64.52	57.14
kmer1464 	bad	56.71	38.10
kmer1465 	bad	58.66	42.86
kmer1466 	bad	62.56	52.38
kmer1467 	bad	62.56	52.38
kmer1468 	bad	60.61	47.62
kmer1469 	bad	62.56	52.38
kmer1470 	bad	62.56	52.38
kmer1471 	bad	62.56	52.38
kmer1472 	good	56.71	38.10
kmer1473 	bad	62.56	52.38
kmer1474 	bad	60.61	47.62
kmer1475 	bad	54.75	33.33
kmer1476 	bad	60.61	47.62
kmer1477 	bad	68.42	66.67
kmer1478 	bad	54.75	33.33
kmer1479 	bad	66.47	61.90
kmer1480 	good	64.52	57.14
kmer1481 	bad	68.42	66.67
kmer1482 	bad	58.66	42.86
kmer1483 	bad	56.71	38.10
kmer1484 	bad	60.61	47.62
kmer1485 	bad	58.66	42.86
kmer1486 	bad	58.66	42.86
kmer1487 	bad	64.52	57.14
kmer1488 	bad	60.61	47.62
kmer1489 	good	58.66	42.86
kmer1490 	bad	60.61	47.62
kmer1491 	bad	62.56	52.38
kmer1492 	good	58.66	42.86
kmer1493 	bad	62.56	52.38
kmer1494 	bad	62.56	52.38
kmer1495 	bad	56.71	38.10
kmer1496 	bad	64.52	57.14
kmer1497 	bad	62.56	52.38
kmer1498 	bad	56.71	38.10
kmer1499 	bad	56.71	38.10
kmer1500 	bad	56.71	38.10
kmer1501 	bad	60.61	47.62
kmer1502 	bad	58.66	42.86
kmer1503 	bad	58.66	42.86
kmer1504 	bad	58.66	42.86
kmer1505 	bad	60.61	47.62
kmer1506 	bad	56.71	38.10
kmer1507 	bad	56.71	38.10
kmer1508 	bad	60.61	47.62
kmer1509 	bad	64.52	57.14
kmer1510 	bad	50.85	23.81
kmer1511 	bad	58.66	42.86
kmer1512 	bad	54.75	33.33
kmer1513 	bad	58.66	42.86
kmer1514 	bad	58.66	42.86
kmer1515 	bad	56.71	38.10
kmer1516 	bad	54.75	33.33
kmer1517 	bad	58.66	42.86
kmer1518 	bad	54.75	33.33
kmer1519 	bad	58.66	42.86
kmer1520 	bad	52.80	28.57
kmer1521 	bad	52.80	28.57
kmer1522 	bad	56.71	38.10
kmer1523 	bad	64.52	57.14
kmer1524 	bad	56.71	38.10
kmer1525 	bad	52.80	28.57
kmer1526 	bad	64.52	57.14
kmer1527 	bad	58.66	42.86
kmer1528 	bad	64.52	57.14
kmer1529 	bad	62.56	52.38
kmer1530 	good	64.52	57.14
kmer1531 	good	64.52	57.14
kmer1532 	bad	62.56	52.38
kmer1533 	bad	56.71	38.10
kmer1534 	bad	58.66	42.86
kmer1535 	bad	52.80	28.57
kmer1536 	bad	62.56	52.38
kmer1537 	bad	60.61	47.62
kmer1538 	good	68.42	66.67
kmer1539 	bad	58.66	42.86
kmer1540 	bad	58.66	42.86
kmer1541 	bad	58.66	42.86
kmer1542 	bad	64.52	57.14
kmer1543 	bad	62.56	52.38
kmer1544 	bad	58.66	42.86
kmer1545 	good	62.56	52.38
kmer1546 	bad	62.56	52.38
kmer1547 	bad	62.56	52.38
kmer1548 	bad	60.61	47.62
kmer1549 	bad	64.52	57.14
kmer1550 	bad	60.61	47.62
kmer1551 	bad	66.47	61.90
kmer1552 	bad	54.75	33.33
kmer1553 	bad	60.61	47.62
kmer1554 	bad	60.61	47.62
kmer1555 	bad	52.80	28.57
kmer1556 	bad	54.75	33.33
kmer1557 	bad	50.85	23.81
kmer1558 	bad	64.52	57.14
kmer1559 	good	64.52	57.14
kmer1560 	bad	58.66	42.86
kmer1561 	bad	60.61	47.62
kmer1562 	bad	64.52	57.14
kmer1563 	bad	66.47	61.90
kmer1564 	bad	58.66	42.86
kmer1565 	bad	60.61	47.62
kmer1566 	bad	56.71	38.10
kmer1567 	bad	64.52	57.14
kmer1568 	bad	66.47	61.90
kmer1569 	bad	60.61	47.62
kmer1570 	bad	62.56	52.38
kmer1571 	bad	56.71	38.10
kmer1572 	bad	68.42	66.67
kmer1573 	bad	58.66	42.86
kmer1574 	bad	58.66	42.86
kmer1575 	bad	58.66	42.86
kmer1576 	bad	54.75	33.33
kmer1577 	bad	58.66	42.86
kmer1578 	bad	54.75	33.33
kmer1579 	bad	60.61	47.62
kmer1580 	bad	58.66	42.86
kmer1581 	bad	54.75	33.33
kmer1582 	bad	60.61	47.62
kmer1583 	bad	58.66	42.86
kmer1584 	bad	62.56	52.38
kmer1585 	bad	60.61	47.62
kmer1586 	bad	58.66	42.86
kmer1587 	bad	58.66	42.86
kmer1588 	bad	60.61	47.62
kmer1589 	bad	58.66	42.86
kmer1590 	bad	62.56	52.38
kmer1591 	bad	58.66	42.86
kmer1592 	bad	62.56	52.38
kmer1593 	bad	56.71	38.10
kmer1594 	bad	62.56	52.38
kmer1595 	bad	52.80	28.57
kmer1596 	bad	64.52	57.14
kmer1597 	bad	62.56	52.38
kmer1598 	bad	70.37	71.43
kmer1599 	bad	64.52	57.14
kmer1600 	good	64.52	57.14
kmer1601 	bad	66.47	61.90
kmer1602 	bad	70.37	71.43
kmer1603 	bad	62.56	52.38
kmer1604 	bad	66.47	61.90
kmer1605 	bad	60.61	47.62
kmer1606 	bad	58.66	42.86
kmer1607 	bad	64.52	57.14
kmer1608 	bad	60.61	47.62
kmer1609 	bad	64.52	57.14
kmer1610 	bad	62.56	52.38
kmer1611 	bad	66.47	61.90
kmer1612 	bad	60.61	47.62
kmer1613 	bad	68.42	66.67
kmer1614 	bad	66.47	61.90
kmer1615 	bad	62.56	52.38
